,Unnamed: 0,horse_id,name,genotype,bloodline,breed_type,color,super_coat,mother,father,horse_type,birthday,starting_class_level,class_level,max_class_level,address
8018,6769,416183,Walk the Path,Z17,Buterin,cross,Bleu De France,False,1628.0,15296.0,Colt,2022-05-25T16:56:57,365.0,366.0,400.0,0x234c4e6a54c5d50fab455eefde76824a054f2a99
8019,6770,166643,Blue Suede Bullet,Z7,Finney,legendary,Bleu De France,False,23163.0,436.0,Colt,2021-12-18T04:25:09,312.0,312.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8020,7950,166643,Blue Suede Bullet,Z7,Finney,legendary,Bleu De France,False,23163.0,436.0,Colt,2021-12-18T04:25:09,312.0,312.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8021,8362,166643,Blue Suede Bullet,Z7,Finney,legendary,Bleu De France,False,23163.0,436.0,Colt,2021-12-18T04:25:09,312.0,312.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8022,6771,372647,Queen of Battle,Z5,Szabo,legendary,Bright Cerulean,False,13355.0,1085.0,Filly,2022-03-23T03:42:21,483.0,483.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8023,6772,389875,Turtle Egg,Z7,Finney,exclusive,Coyote Brown,False,2194.0,109026.0,Colt,2022-04-11T02:42:20,425.0,425.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8024,6774,166557,Suspiciously Good,Z6,Szabo,legendary,Celestial Blue,False,21437.0,13626.0,Mare,2021-12-18T02:57:52,312.0,312.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8025,6775,417698,Twice at Night,Z14,Szabo,cross,Battle Horse Gray,False,1116.0,90351.0,Colt,2022-05-28T18:00:14,317.0,317.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8026,6776,380546,Pickle Tickler,Z9,Szabo,exclusive,Fuzzy Wuzzy,False,102425.0,168803.0,Filly,2022-03-30T19:42:29,416.0,416.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8027,6777,13298,Moon Landing,Z1,Nakamoto,genesis,Eminence,False,,,Mare,2021-04-02T22:58:23,517.0,522.0,700.0,0x83a5d2e5c45514a161bed1f0f46c4c89ddf7ebb6
8028,6778,297978,Fumerole,Z11,Szabo,exclusive,Anti-Flash White,False,191637.0,328.0,Filly,2022-02-24T01:58:30,214.0,214.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8029,6779,1628,Preacher Perfect,Z4,Szabo,genesis,AO,False,,,Mare,2019-03-29T16:30:20,511.0,511.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8030,6780,1546,Headwind,Z4,Szabo,genesis,Dark Moss,False,,,Mare,2019-03-29T13:16:48,395.0,395.0,700.0,0x9509c4609178a32a51b2ded50576ee564126ebd0
8031,6781,492878,Rhapsody Religion,Z16,Nakamoto,exclusive,Pale Violet,False,474430.0,871.0,Colt,2022-10-05T21:08:07,506.0,506.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8032,6782,477789,Ride the Water,Z68,Buterin,pacer,Bleu De France,False,13070.0,432479.0,Colt,2022-09-03T15:47:22,235.0,235.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8033,6783,465378,Blood Tool Rat,Z19,Szabo,pacer,Café Au Lait,False,750.0,414445.0,Colt,2022-08-10T21:55:26,225.0,225.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8034,6784,496482,Identify As A Szabo,Z3,Nakamoto,exclusive,Shadow Fighter,False,6329.0,120.0,Colt,2022-10-16T20:14:19,442.0,442.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8035,6787,8489,Oracle,Z2,Nakamoto,genesis,Black Chocolate,False,,,Stallion,2020-09-22T12:24:36,502.0,502.0,700.0,0xba271b0fc1b1810b16048f5d841391637ea2cb27
8036,8617,8489,Oracle,Z2,Nakamoto,genesis,Black Chocolate,False,,,Stallion,2020-09-22T12:24:36,502.0,502.0,700.0,0xba271b0fc1b1810b16048f5d841391637ea2cb27
8037,6788,519,Busy Wistfulness,Z2,Nakamoto,genesis,Cal Poly Pomona,False,,,Mare,2019-03-16T08:03:52,507.0,507.0,700.0,0xba271b0fc1b1810b16048f5d841391637ea2cb27
8038,8616,519,Busy Wistfulness,Z2,Nakamoto,genesis,Cal Poly Pomona,False,,,Mare,2019-03-16T08:03:52,507.0,507.0,700.0,0xba271b0fc1b1810b16048f5d841391637ea2cb27
8039,6789,475343,No Preference,Z9,Szabo,elite,Suave Mauve,False,207303.0,452244.0,Colt,2022-08-29T15:27:12,422.0,422.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8040,6790,475346,Ice Water Veins,Z20,Szabo,elite,Dartmouth Green,False,450854.0,452244.0,Colt,2022-08-29T15:29:28,455.0,455.0,500.0,0x7cdf814a6df3f25881c266b485d3ac5937de042f
8041,6791,461619,Fastest Mississippi,Z11,Nakamoto,elite,Absolute Zero,False,420813.0,871.0,Filly,2022-08-06T22:21:18,462.0,462.0,500.0,0x9a3bf866fc1be4c395c9026474c20b9ce8abce83
8042,6792,447488,Goo Fighters,Z12,Szabo,elite,Bittersweet Shimmer,False,415911.0,392113.0,Mare,2022-07-19T16:29:43,495.0,495.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8043,6793,503084,Dominant Genes,Z3,Nakamoto,legendary,Midnight Black,False,750.0,356.0,Filly,2022-10-30T23:07:51,373.0,373.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8044,6795,389260,Academy Grammy,Z9,Szabo,exclusive,Feldgrau,False,341390.0,190165.0,Colt,2022-04-10T03:20:38,334.0,334.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8045,6796,494657,Finney Factor,Z15,Szabo,elite,Copper Penny,False,421219.0,440572.0,Filly,2022-10-11T19:04:19,468.0,468.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8046,6797,472408,Cradlerock Creamer,Z4,Nakamoto,legendary,Egyptian Blue,False,13355.0,11967.0,Colt,2022-08-23T23:02:47,515.0,516.0,700.0,0x25ac18cd03d69883d5b004ecca04f100fb6db03c
8047,6798,25979,Come Here Baby Girl,Z4,Szabo,genesis,Fiery Rose,False,,,Stallion,2021-05-08T19:51:55,457.0,457.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8048,6799,502995,Hey Dude Ranch,Z2,Nakamoto,legendary,AO,False,8492.0,254.0,Filly,2022-10-30T21:29:50,510.0,510.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8049,6800,494658,Bodacious Buterin,Z14,Szabo,exclusive,Bright Cerulean,False,186952.0,440572.0,Filly,2022-10-11T19:04:53,513.0,513.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8050,6801,503076,Finish Route,Z3,Nakamoto,legendary,Buff Gold,False,24238.0,356.0,Filly,2022-10-30T23:03:49,471.0,471.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8051,6802,401875,The Bellas,Z5,Szabo,legendary,Antique White,False,13355.0,1319.0,Filly,2022-05-01T03:33:39,486.0,486.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8052,6803,461363,Expert Difficulty,Z25,Buterin,elite,Desert Sand,False,390362.0,28403.0,Filly,2022-08-06T12:48:24,462.0,462.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8053,6804,401880,Mended Feeler,Z6,Szabo,exclusive,Café Au Lait,False,371214.0,13594.0,Mare,2022-05-01T03:37:31,505.0,505.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8054,6805,475345,Criminal Mastermind,Z24,Szabo,elite,Egyptian Blue,False,452371.0,452244.0,Colt,2022-08-29T15:29:04,424.0,425.0,500.0,0x5dbf3698294d5037d5157d2b77b0cd69603c5b84
8055,6806,442229,Hair and Skin Removal,Z15,Buterin,legendary,Burnt Sienna,False,28296.0,12756.0,Filly,2022-07-11T14:27:49,435.0,436.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8056,6807,502982,Insanity Plays,Z2,Nakamoto,legendary,Fawn,False,145.0,56.0,Filly,2022-10-30T21:12:44,509.0,509.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8057,6808,443831,Hissy Fit Hero,Z4,Nakamoto,exclusive,Cinnabar,False,6808.0,137172.0,Colt,2022-07-12T22:25:55,453.0,453.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8058,6809,467748,Kissed by Heaven,Z7,Nakamoto,exclusive,Sienna,False,6329.0,429583.0,Filly,2022-08-15T14:49:33,505.0,505.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8059,6810,646,Beacon of Light,Z2,Nakamoto,genesis,Cinnamon Satin,False,,,Mare,2019-03-20T15:02:43,516.0,521.0,700.0,0x9bd1635a17a5608210e832c8878091446d684051
8060,6811,465683,Magnolia Free,Z9,Finney,exclusive,Cinnabar,False,374644.0,366203.0,Filly,2022-08-11T17:14:05,383.0,383.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8061,6812,465680,Switchback Hero,Z11,Buterin,exclusive,Big Dip O’Ruby,False,28296.0,366203.0,Filly,2022-08-11T17:09:21,421.0,421.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8062,6813,465682,Ancient Tablet,Z18,Buterin,elite,Crimson Tide,False,369369.0,366203.0,Colt,2022-08-11T17:09:41,387.0,387.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8063,6814,453479,Aussies cant BBQ,Z67,Buterin,elite,Eminence,False,13298.0,432479.0,Filly,2022-07-27T13:39:46,427.0,427.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8064,6815,475816,The End of an Era,Z17,Nakamoto,cross,English Vermillion,False,417682.0,412425.0,Colt,2022-08-30T21:06:19,316.0,316.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8065,6816,474428,Ate the Dingo,Z69,Buterin,pacer,Black Chocolate,False,414735.0,453642.0,Colt,2022-08-27T20:19:35,293.0,293.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8066,6817,388011,Chicxulub Crater,Z5,Nakamoto,exclusive,Caribbean Green,False,207303.0,57083.0,Mare,2022-04-08T20:03:59,404.0,404.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8067,6818,474427,The Midnight Ride,Z7,Nakamoto,elite,Battle Horse Gray,False,113552.0,453642.0,Colt,2022-08-27T20:18:13,430.0,430.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8068,6819,452808,American Guillotine,Z16,Szabo,cross,Bleu De France,False,341390.0,430692.0,Filly,2022-07-26T17:48:45,341.0,341.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8069,6820,485214,Broken Souls,Z268,Buterin,cross,Dark Lava,False,446676.0,321894.0,Filly,2022-09-19T14:25:22,358.0,358.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8070,6821,485213,True Ace,Z11,Szabo,elite,Hairy Canary,False,418786.0,321894.0,Colt,2022-09-19T14:24:40,398.0,398.0,400.0,0x3f8265ead271f598c0569fc118608fc172b49adf
8071,6822,485217,Curiosity Cat,Z11,Szabo,elite,Cinnamon Satin,False,342159.0,321894.0,Colt,2022-09-19T14:26:50,398.0,398.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8072,6823,475818,Pink Plays,Z10,Nakamoto,elite,Byzantine,False,26544.0,412425.0,Filly,2022-08-30T21:07:05,430.0,430.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8073,6824,462304,Burns Quick,Z11,Nakamoto,elite,Colombo Spice,False,26544.0,408858.0,Colt,2022-08-07T20:45:52,481.0,481.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8074,6825,485204,In Color,Z18,Finney,cross,Dark Byzantium,False,341390.0,468372.0,Colt,2022-09-19T14:12:01,286.0,286.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8075,6826,446676,Karen Hurt Me,Z262,Buterin,pacer,Copper Penny,False,421608.0,423852.0,Mare,2022-07-18T20:15:09,268.0,268.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8076,6827,467833,Alien Ecosystem,Z12,Nakamoto,cross,Amethyst,False,441238.0,57083.0,Filly,2022-08-15T17:23:41,398.0,399.0,400.0,0x152eb1e84e8ab85668de99e6fc984cea2a1bee34
8077,6828,37575,Hispanic Titanic,Z12,Finney,legendary,Dark Moss,False,2194.0,19862.0,Mare,2021-07-02T14:14:25,275.0,275.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8078,6829,372649,Infantry Rifle Platoon,Z5,Szabo,legendary,Suave Mauve,False,24238.0,13086.0,Colt,2022-03-23T03:43:35,450.0,450.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8079,6830,489898,Scandal City,Z4,Nakamoto,legendary,Fire Opal,False,13450.0,570.0,Filly,2022-09-30T20:38:24,394.0,394.0,500.0,0x5dfbaa4e9711dd7a96228bab6f57dfa4582395da
8080,6831,489895,Two Feet Jonas,Z3,Nakamoto,exclusive,Firebrick,False,6329.0,430.0,Colt,2022-09-30T20:34:04,506.0,506.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8081,6836,497737,Page Down,Z4,Nakamoto,exclusive,Cinnabar,False,182647.0,470118.0,Colt,2022-10-18T22:45:38,506.0,509.0,700.0,0x791914e925c8afea49b914a7f389fd915cf78551
8082,7247,497737,Page Down,Z4,Nakamoto,exclusive,Cinnabar,False,182647.0,470118.0,Colt,2022-10-18T22:45:38,506.0,509.0,700.0,0x791914e925c8afea49b914a7f389fd915cf78551
8083,7852,497737,Page Down,Z4,Nakamoto,exclusive,Cinnabar,False,182647.0,470118.0,Colt,2022-10-18T22:45:38,506.0,509.0,700.0,0x791914e925c8afea49b914a7f389fd915cf78551
8084,8672,497737,Page Down,Z4,Nakamoto,exclusive,Cinnabar,False,182647.0,470118.0,Colt,2022-10-18T22:45:38,506.0,509.0,700.0,0x791914e925c8afea49b914a7f389fd915cf78551
8085,6839,435777,Arecibo Observatory,Z9,Szabo,exclusive,English Vermillion,False,207303.0,321894.0,Colt,2022-06-30T15:16:27,508.0,508.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8086,6840,452372,James Webb Mistress,Z17,Nakamoto,pacer,Sienna,False,417680.0,412425.0,Filly,2022-07-26T02:32:08,215.0,215.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8087,6841,452371,Dark Eclipse,Z17,Nakamoto,elite,Egyptian Blue,False,417682.0,412425.0,Mare,2022-07-26T02:32:08,458.0,458.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8088,6842,470922,The Five Buroughs,Z3,Nakamoto,legendary,Burnt Sienna,False,13450.0,218.0,Colt,2022-08-21T20:18:38,489.0,489.0,500.0,0xd986bf2a47e57acef0b731aeb040552db4a83dd3
8089,6843,440393,Triggered Vegan,Z12,Nakamoto,exclusive,Cyclamen,False,420813.0,396417.0,Colt,2022-07-09T15:38:30,502.0,503.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8090,6844,470948,Decayed Jumper,Z268,Buterin,pacer,Big Dip O’Ruby,False,23458.0,393417.0,Filly,2022-08-21T20:48:36,105.0,105.0,200.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8091,6845,449991,Wooden War Chest,Z268,Buterin,pacer,Cyclamen,False,13670.0,393417.0,Mare,2022-07-23T23:13:04,165.0,165.0,200.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8092,6846,440394,Why So Much U,Z5,Nakamoto,exclusive,Fandango,False,26544.0,396417.0,Filly,2022-07-09T15:38:42,412.0,412.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8093,6848,514871,Coconut Cartel,Z20,Finney,exclusive,Cerulean Frost,False,33654.0,90595.0,Filly,2022-12-16T15:12:50,429.0,431.0,500.0,0x6f08d6648621e651de97047530c7419e89555539
8094,7076,514871,Coconut Cartel,Z20,Finney,exclusive,Cerulean Frost,False,33654.0,90595.0,Filly,2022-12-16T15:12:50,429.0,431.0,500.0,0x6f08d6648621e651de97047530c7419e89555539
8095,6850,393116,Planet Killer,Z7,Nakamoto,exclusive,Taupe,False,357895.0,144316.0,Stallion,2022-04-15T04:10:22,504.0,504.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8096,6851,470944,Vacation Kingdom,Z268,Buterin,pacer,Mystic Maroon,False,13670.0,185269.0,Colt,2022-08-21T20:45:26,20.0,20.0,100.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8097,6852,467410,Eggshell,Z268,Buterin,pacer,Brown Sugar,False,391252.0,57083.0,Colt,2022-08-15T00:40:59,125.0,125.0,200.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8098,6854,431261,Stephen F Austin,Z2,Nakamoto,legendary,Cyclamen,False,347.0,13309.0,Colt,2022-06-22T02:18:29,479.0,479.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8099,6855,441238,Astronomical Anomaly,Z9,Nakamoto,elite,Cotton Candy,False,750.0,393116.0,Mare,2022-07-10T22:15:24,418.0,418.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8100,6856,484614,Salem Witch Trial,Z8,Nakamoto,elite,Sienna,False,403114.0,429583.0,Colt,2022-09-18T21:51:53,485.0,485.0,500.0,0x4527160b3fd0fc0cff67d4f78cf8d62cabc29e89
8101,6857,2459,Five Star Hoe Tell,Z5,Finney,genesis,Black Chocolate,False,,,Stallion,2019-04-06T04:45:29,433.0,433.0,700.0,0x6a6581962f682eb0e23480f9a8940de0fc2c6788
8102,6858,407070,Captain MOM,Z7,Szabo,exclusive,Caribbean Green,False,1628.0,57083.0,Mare,2022-05-09T00:25:29,486.0,487.0,500.0,0xfe27d62ebfa20ea3902f425a31b306fbdbaf39af
8103,6859,392113,Michael Toris,Z7,Szabo,exclusive,Big Dip O’Ruby,False,26544.0,11146.0,Stallion,2022-04-13T14:37:46,509.0,509.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8104,6860,479785,Mist Born Death,Z13,Szabo,elite,Shadow Fighter,False,313632.0,438539.0,Filly,2022-09-05T19:36:47,194.0,194.0,300.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8105,6861,425207,Foo feMAN Chu,Z4,Nakamoto,exclusive,Buff Gold,False,646.0,9846.0,Filly,2022-06-10T18:44:39,453.0,453.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8106,6862,418399,Cross Engagement,Z11,Nakamoto,cross,Champagne Papi,False,81941.0,399965.0,Colt,2022-05-29T19:34:09,397.0,397.0,400.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8107,6863,462132,Acasta Gneiss,Z3,Nakamoto,legendary,Space Sparkle,False,13070.0,128.0,Filly,2022-08-07T16:02:17,508.0,508.0,700.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8108,6866,92075,Blue Water,Z3,Nakamoto,legendary,Azure,False,13205.0,627.0,Stallion,2021-08-31T20:11:05,385.0,385.0,500.0,0xeb99e7c527284f3ca78b0525b5c3ab30feb71ddd
8109,6867,487860,Sugar Bomb Steed,Z55,Finney,cross,Black Chocolate,False,376900.0,468045.0,Stallion,2022-09-27T01:12:23,378.0,378.0,400.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8110,9762,487860,Sugar Bomb Steed,Z55,Finney,cross,Black Chocolate,False,376900.0,468045.0,Stallion,2022-09-27T01:12:23,378.0,378.0,400.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8111,6868,478671,Glorious Elite,Z9,Szabo,elite,Deep Taupe,False,367818.0,368040.0,Colt,2022-09-04T16:49:23,489.0,490.0,500.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8112,8815,478671,Glorious Elite,Z9,Szabo,elite,Deep Taupe,False,367818.0,368040.0,Colt,2022-09-04T16:49:23,489.0,490.0,500.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8113,6869,421440,Choco  Brownie,Z4,Nakamoto,exclusive,Café Au Lait,False,134188.0,134195.0,Filly,2022-06-03T19:57:51,456.0,457.0,500.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8114,9758,421440,Choco  Brownie,Z4,Nakamoto,exclusive,Café Au Lait,False,134188.0,134195.0,Filly,2022-06-03T19:57:51,456.0,457.0,500.0,0x291886a8157d9d33c8c2ac7fc6bc5c6909e6edfd
8115,6874,415911,Michelle,Z5,Nakamoto,exclusive,Bittersweet Shimmer,False,6329.0,168805.0,Mare,2022-05-25T07:25:13,408.0,408.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8116,6875,417691,Corrupt Government,Z19,Finney,elite,Feldgrau,False,383110.0,594.0,Colt,2022-05-28T17:48:24,456.0,456.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8117,6876,342293,She A Killer,Z5,Szabo,legendary,Bleu De France,False,13355.0,13594.0,Filly,2022-03-05T16:14:40,332.0,332.0,500.0,0xdd452a5ed584609af7865bd98a7719690c6fc4f4
8118,6877,417694,Currency Exchange,Z13,Szabo,cross,Dark Lava,False,383109.0,366203.0,Filly,2022-05-28T17:53:24,284.0,284.0,300.0,0xa130e53e3b7700fe2bf43761954d7ccddb423aed
8119,6878,417695,Attorney of Record,Z16,Szabo,cross,Hairy Canary,False,383108.0,57083.0,Filly,2022-05-28T17:55:14,389.0,389.0,400.0,0x0c00f2f5969ae17fa92da48b8b7f8954adb9bd79
8120,6882,453446,Lenny Long Legs,Z14,Szabo,elite,Feldgrau,False,434727.0,419782.0,Colt,2022-07-27T12:03:46,405.0,405.0,500.0,0xcfe6009c34c1fe6040176e8ffc3e02e02e489cc1
8121,6993,453446,Lenny Long Legs,Z14,Szabo,elite,Feldgrau,False,434727.0,419782.0,Colt,2022-07-27T12:03:46,405.0,405.0,500.0,0xcfe6009c34c1fe6040176e8ffc3e02e02e489cc1
8122,8063,453446,Lenny Long Legs,Z14,Szabo,elite,Feldgrau,False,434727.0,419782.0,Colt,2022-07-27T12:03:46,405.0,405.0,500.0,0xcfe6009c34c1fe6040176e8ffc3e02e02e489cc1
8123,8682,453446,Lenny Long Legs,Z14,Szabo,elite,Feldgrau,False,434727.0,419782.0,Colt,2022-07-27T12:03:46,405.0,405.0,500.0,0xcfe6009c34c1fe6040176e8ffc3e02e02e489cc1
8124,6895,337167,Psssttttt,Z3,Nakamoto,exclusive,Big Dip O’Ruby,False,168712.0,12212.0,Mare,2022-03-03T05:54:15,485.0,485.0,500.0,0x9023ef16968ffea318838a223ef2a79bd9f99f88
8125,6896,366876,You sold me daddy,Z2,Nakamoto,legendary,Flex,False,457.0,260.0,Stallion,2022-03-20T00:40:55,510.0,510.0,700.0,0x9023ef16968ffea318838a223ef2a79bd9f99f88
8126,6902,510194,"No Wrongs, With Brooklyn",Z3,Nakamoto,legendary,Azure,False,738.0,218.0,Colt,2022-11-26T00:32:56,501.0,522.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8127,6903,510638,Super Blood Moon,Z3,Nakamoto,legendary,Cal Poly Pomona,False,918.0,140.0,Mare,2022-11-26T22:21:32,510.0,529.0,700.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8128,6911,321650,Teatown,Z9,Finney,exclusive,Copper Penny,False,156172.0,100972.0,Colt,2022-02-27T01:27:30,259.0,259.0,400.0,0xdc0a493fe701ecd60bd92e74ef619d3c8b269ab9
8129,6912,21091,Secret In The Park,Z9,Buterin,genesis,China Pink,False,,,Mare,2021-05-08T01:27:56,276.0,276.0,700.0,0xf0c6c75a99a2cb24a1319eb4ca8a21e3cb5aa608
8130,8011,21091,Secret In The Park,Z9,Buterin,genesis,China Pink,False,,,Mare,2021-05-08T01:27:56,276.0,276.0,700.0,0xf0c6c75a99a2cb24a1319eb4ca8a21e3cb5aa608
8131,9306,21091,Secret In The Park,Z9,Buterin,genesis,China Pink,False,,,Mare,2021-05-08T01:27:56,276.0,276.0,700.0,0xf0c6c75a99a2cb24a1319eb4ca8a21e3cb5aa608
8132,9397,21091,Secret In The Park,Z9,Buterin,genesis,China Pink,False,,,Mare,2021-05-08T01:27:56,276.0,276.0,700.0,0xf0c6c75a99a2cb24a1319eb4ca8a21e3cb5aa608
8133,6913,433081,Selfcode,Z14,Finney,exclusive,Egyptian Blue,False,374002.0,58018.0,Colt,2022-06-25T23:47:01,285.0,285.0,400.0,0xdc0a493fe701ecd60bd92e74ef619d3c8b269ab9
8134,6914,430055,Lindy Hop,Z17,Finney,exclusive,Bright Cerulean,False,357100.0,335517.0,Colt,2022-06-19T04:16:08,306.0,306.0,400.0,0xdc0a493fe701ecd60bd92e74ef619d3c8b269ab9
8135,6915,169105,Chocolate Daddy,Z10,Finney,legendary,Dark Lava,False,19949.0,2417.0,Stallion,2021-12-20T16:39:10,238.0,238.0,500.0,0xdc0a493fe701ecd60bd92e74ef619d3c8b269ab9
8136,6922,179191,Frigid Finney,Z38,Finney,elite,Alice Blue,False,76660.0,151876.0,Mare,2022-01-02T18:41:32,31.0,31.0,300.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8137,6924,394457,High Function,Z7,Nakamoto,elite,Cinnamon Satin,False,342811.0,355590.0,Filly,2022-04-17T01:12:01,190.0,190.0,300.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8138,6925,3946,King Of Vandals,Z8,Buterin,genesis,Black Chocolate,False,,,Mare,2019-05-01T11:30:39,318.0,318.0,700.0,0x2075285e40d28b334aafec488389937cf4f7b5c6
8139,9726,3946,King Of Vandals,Z8,Buterin,genesis,Black Chocolate,False,,,Mare,2019-05-01T11:30:39,318.0,318.0,700.0,0x2075285e40d28b334aafec488389937cf4f7b5c6
8140,6927,393283,Gold Street,Z25,Buterin,elite,Antique White,False,149243.0,197783.0,Colt,2022-04-15T10:50:14,397.0,397.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8141,7985,393283,Gold Street,Z25,Buterin,elite,Antique White,False,149243.0,197783.0,Colt,2022-04-15T10:50:14,397.0,397.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8142,8371,393283,Gold Street,Z25,Buterin,elite,Antique White,False,149243.0,197783.0,Colt,2022-04-15T10:50:14,397.0,397.0,400.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8143,6938,60262,Occams Racer,Z11,Finney,legendary,China Pink,False,15130.0,22824.0,Colt,2021-07-24T21:34:33,222.0,222.0,500.0,0x089a14d6e5aea2292212e076dd74eeb38e1dcc02
8144,6957,8728,The Bruce,Z3,Nakamoto,exclusive,Colombo Spice,False,8573.0,126.0,Colt,2020-10-01T06:09:04,449.0,449.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8145,8032,8728,The Bruce,Z3,Nakamoto,exclusive,Colombo Spice,False,8573.0,126.0,Colt,2020-10-01T06:09:04,449.0,449.0,500.0,0x96016d03cb47e289b777eaabcf3b34a04bc54ae8
8146,6963,418948,Our Nawty Calf,Z8,Finney,legendary,Fawn,False,3210.0,13447.0,Mare,2022-05-30T09:16:57,400.0,400.0,500.0,0xc7c6167640b1455916af6fcc5ded6adfac8ff86d
